algorithm,n,seed,comparison_count,degree_gini,degree_p80_fraction,degree_normalized_entropy,maximum_degree_share,strength_gini,strength_p80_fraction,strength_normalized_entropy,maximum_strength_share,progress_fraction
tree-unbalanced,128,6,1,0.984375,0.015625,0.14285714285714285,0.5,0.984375,0.015625,0.14285714285714285,0.5,0.0011806375442739079
tree-unbalanced,128,6,2,0.98046875,0.0234375,0.21428571428571427,0.5,0.98046875,0.0234375,0.21428571428571427,0.5,0.0023612750885478157
tree-unbalanced,128,6,4,0.974609375,0.0234375,0.27223415174708093,0.375,0.974609375,0.0234375,0.27223415174708093,0.375,0.004722550177095631
tree-unbalanced,128,6,8,0.9619140625,0.0390625,0.35388814306606897,0.3125,0.9619140625,0.0390625,0.35388814306606897,0.3125,0.009445100354191263
tree-unbalanced,128,6,16,0.94580078125,0.0546875,0.4313210804229725,0.25,0.94580078125,0.0546875,0.4313210804229725,0.25,0.018890200708382526
tree-unbalanced,128,6,32,0.919677734375,0.078125,0.5088412946042239,0.1875,0.919677734375,0.078125,0.5088412946042239,0.1875,0.03778040141676505
tree-unbalanced,128,6,64,0.8802490234375,0.109375,0.5943069369754643,0.1484375,0.8802490234375,0.109375,0.5943069369754643,0.1484375,0.0755608028335301
tree-unbalanced,128,6,128,0.82379150390625,0.1640625,0.6797324870723253,0.12109375,0.82379150390625,0.1640625,0.6797324870723253,0.12109375,0.1511216056670602
tree-unbalanced,128,6,256,0.71624755859375,0.265625,0.7740379344880293,0.099609375,0.71624755859375,0.265625,0.7740379344880293,0.099609375,0.3022432113341204
tree-unbalanced,128,6,512,0.548797607421875,0.4375,0.8685053134933938,0.083984375,0.548797607421875,0.4375,0.8685053134933938,0.083984375,0.6044864226682408
tree-unbalanced,128,6,847,0.35123966942148765,0.625,0.9390942365708181,0.07497048406139316,0.35123966942148765,0.625,0.9390942365708181,0.07497048406139316,1.0
tree-unbalanced,128,7,1,0.984375,0.015625,0.14285714285714285,0.5,0.984375,0.015625,0.14285714285714285,0.5,0.0011376564277588168
tree-unbalanced,128,7,2,0.98046875,0.0234375,0.21428571428571427,0.5,0.98046875,0.0234375,0.21428571428571427,0.5,0.0022753128555176336
tree-unbalanced,128,7,4,0.974609375,0.0234375,0.27223415174708093,0.375,0.974609375,0.0234375,0.27223415174708093,0.375,0.004550625711035267
tree-unbalanced,128,7,8,0.9658203125,0.03125,0.32580558031850954,0.25,0.9658203125,0.03125,0.32580558031850954,0.25,0.009101251422070534
tree-unbalanced,128,7,16,0.9521484375,0.046875,0.4077185961470665,0.21875,0.9521484375,0.046875,0.4077185961470665,0.21875,0.01820250284414107
tree-unbalanced,128,7,32,0.93408203125,0.0625,0.4759078777759195,0.15625,0.93408203125,0.0625,0.4759078777759195,0.15625,0.03640500568828214
tree-unbalanced,128,7,64,0.9027099609375,0.0859375,0.5590165513085925,0.125,0.9027099609375,0.0859375,0.5590165513085925,0.125,0.07281001137656427
tree-unbalanced,128,7,128,0.83770751953125,0.15625,0.662050025683204,0.11328125,0.83770751953125,0.15625,0.662050025683204,0.11328125,0.14562002275312855
tree-unbalanced,128,7,256,0.741973876953125,0.25,0.7542074752468129,0.09375,0.741973876953125,0.25,0.7542074752468129,0.09375,0.2912400455062571
tree-unbalanced,128,7,512,0.5816497802734375,0.4140625,0.8476356434593533,0.0810546875,0.5816497802734375,0.4140625,0.8476356434593533,0.0810546875,0.5824800910125142
tree-unbalanced,128,7,879,0.3709026592718998,0.6328125,0.9224399580433421,0.07224118316268487,0.3709026592718998,0.6328125,0.9224399580433421,0.07224118316268487,1.0
tree-unbalanced,128,8,1,0.984375,0.015625,0.14285714285714285,0.5,0.984375,0.015625,0.14285714285714285,0.5,0.0011312217194570137
tree-unbalanced,128,8,2,0.98046875,0.0234375,0.21428571428571427,0.5,0.98046875,0.0234375,0.21428571428571427,0.5,0.0022624434389140274
tree-unbalanced,128,8,4,0.974609375,0.0234375,0.27223415174708093,0.375,0.974609375,0.0234375,0.27223415174708093,0.375,0.004524886877828055
tree-unbalanced,128,8,8,0.9658203125,0.03125,0.32580558031850954,0.25,0.9658203125,0.03125,0.32580558031850954,0.25,0.00904977375565611
tree-unbalanced,128,8,16,0.9541015625,0.0390625,0.4039027346637034,0.21875,0.9541015625,0.0390625,0.4039027346637034,0.21875,0.01809954751131222
tree-unbalanced,128,8,32,0.92919921875,0.0703125,0.49788177357613317,0.1875,0.92919921875,0.0703125,0.49788177357613317,0.1875,0.03619909502262444
tree-unbalanced,128,8,64,0.90283203125,0.0859375,0.566624477777316,0.140625,0.90283203125,0.0859375,0.566624477777316,0.140625,0.07239819004524888
tree-unbalanced,128,8,128,0.83367919921875,0.15625,0.6699522041841142,0.12109375,0.83367919921875,0.15625,0.6699522041841142,0.12109375,0.14479638009049775
tree-unbalanced,128,8,256,0.737762451171875,0.2421875,0.7600876870531937,0.09765625,0.737762451171875,0.2421875,0.7600876870531937,0.09765625,0.2895927601809955
tree-unbalanced,128,8,512,0.59552001953125,0.390625,0.8469032194607703,0.0791015625,0.59552001953125,0.390625,0.8469032194607703,0.0791015625,0.579185520361991
tree-unbalanced,128,8,884,0.38382883201357476,0.6015625,0.9286262353921763,0.07183257918552036,0.38382883201357476,0.6015625,0.9286262353921763,0.07183257918552036,1.0
tree-unbalanced,128,9,1,0.984375,0.015625,0.14285714285714285,0.5,0.984375,0.015625,0.14285714285714285,0.5,0.001160092807424594
tree-unbalanced,128,9,2,0.98046875,0.0234375,0.21428571428571427,0.5,0.98046875,0.0234375,0.21428571428571427,0.5,0.002320185614849188
tree-unbalanced,128,9,4,0.974609375,0.0234375,0.27223415174708093,0.375,0.974609375,0.0234375,0.27223415174708093,0.375,0.004640371229698376
tree-unbalanced,128,9,8,0.9619140625,0.0390625,0.35388814306606897,0.3125,0.9619140625,0.0390625,0.35388814306606897,0.3125,0.009280742459396751
tree-unbalanced,128,9,16,0.951171875,0.046875,0.4123854781007128,0.21875,0.951171875,0.046875,0.4123854781007128,0.21875,0.018561484918793503
tree-unbalanced,128,9,32,0.928466796875,0.0703125,0.4931976199448634,0.171875,0.928466796875,0.0703125,0.4931976199448634,0.171875,0.037122969837587005
tree-unbalanced,128,9,64,0.898193359375,0.09375,0.5699907330229441,0.1328125,0.898193359375,0.09375,0.5699907330229441,0.1328125,0.07424593967517401
tree-unbalanced,128,9,128,0.83575439453125,0.15625,0.666389066502973,0.11328125,0.83575439453125,0.15625,0.666389066502973,0.11328125,0.14849187935034802
tree-unbalanced,128,9,256,0.742462158203125,0.2421875,0.7603716986722385,0.09765625,0.742462158203125,0.2421875,0.7603716986722385,0.09765625,0.29698375870069604
tree-unbalanced,128,9,512,0.5883026123046875,0.3984375,0.8543795407492141,0.08203125,0.5883026123046875,0.3984375,0.8543795407492141,0.08203125,0.5939675174013921
tree-unbalanced,128,9,862,0.39044373549883993,0.6015625,0.9288663694462638,0.07366589327146171,0.39044373549883993,0.6015625,0.9288663694462638,0.07366589327146171,1.0
tree-unbalanced,128,10,1,0.984375,0.015625,0.14285714285714285,0.5,0.984375,0.015625,0.14285714285714285,0.5,0.0010905125408942203
tree-unbalanced,128,10,2,0.98046875,0.0234375,0.21428571428571427,0.5,0.98046875,0.0234375,0.21428571428571427,0.5,0.0021810250817884407
tree-unbalanced,128,10,4,0.974609375,0.0234375,0.27223415174708093,0.375,0.974609375,0.0234375,0.27223415174708093,0.375,0.004362050163576881
tree-unbalanced,128,10,8,0.9619140625,0.0390625,0.35388814306606897,0.3125,0.9619140625,0.0390625,0.35388814306606897,0.3125,0.008724100327153763
tree-unbalanced,128,10,16,0.9462890625,0.046875,0.4200172010674392,0.21875,0.9462890625,0.046875,0.4200172010674392,0.21875,0.017448200654307525
tree-unbalanced,128,10,32,0.9287109375,0.0625,0.49182928741603826,0.171875,0.9287109375,0.0625,0.49182928741603826,0.171875,0.03489640130861505
tree-unbalanced,128,10,64,0.8980712890625,0.09375,0.5737002821492063,0.140625,0.8980712890625,0.09375,0.5737002821492063,0.140625,0.0697928026172301
tree-unbalanced,128,10,128,0.84161376953125,0.1484375,0.6611689844181411,0.109375,0.84161376953125,0.1484375,0.6611689844181411,0.109375,0.1395856052344602
tree-unbalanced,128,10,256,0.75238037109375,0.2421875,0.7504915125840694,0.08984375,0.75238037109375,0.2421875,0.7504915125840694,0.08984375,0.2791712104689204
tree-unbalanced,128,10,512,0.5819549560546875,0.40625,0.8529237296698748,0.0791015625,0.5819549560546875,0.40625,0.8529237296698748,0.0791015625,0.5583424209378408
tree-unbalanced,128,10,917,0.36957299618320616,0.609375,0.9364832281870876,0.06924754634678298,0.36957299618320616,0.609375,0.9364832281870876,0.06924754634678298,1.0
tree-unbalanced,128,11,1,0.984375,0.015625,0.14285714285714285,0.5,0.984375,0.015625,0.14285714285714285,0.5,0.0010822510822510823
tree-unbalanced,128,11,2,0.98046875,0.0234375,0.21428571428571427,0.5,0.98046875,0.0234375,0.21428571428571427,0.5,0.0021645021645021645
tree-unbalanced,128,11,4,0.974609375,0.0234375,0.27223415174708093,0.375,0.974609375,0.0234375,0.27223415174708093,0.375,0.004329004329004329
tree-unbalanced,128,11,8,0.9658203125,0.03125,0.32580558031850954,0.25,0.9658203125,0.03125,0.32580558031850954,0.25,0.008658008658008658
tree-unbalanced,128,11,16,0.95361328125,0.0390625,0.3917909332253237,0.1875,0.95361328125,0.0390625,0.3917909332253237,0.1875,0.017316017316017316
tree-unbalanced,128,11,32,0.935546875,0.0546875,0.4721480760824666,0.15625,0.935546875,0.0546875,0.4721480760824666,0.15625,0.03463203463203463
tree-unbalanced,128,11,64,0.9033203125,0.0859375,0.5608985769587245,0.1328125,0.9033203125,0.0859375,0.5608985769587245,0.1328125,0.06926406926406926
tree-unbalanced,128,11,128,0.84326171875,0.1484375,0.6563338505240446,0.109375,0.84326171875,0.1484375,0.6563338505240446,0.109375,0.13852813852813853
tree-unbalanced,128,11,256,0.743560791015625,0.2421875,0.7540526351429623,0.09375,0.743560791015625,0.2421875,0.7540526351429623,0.09375,0.27705627705627706
tree-unbalanced,128,11,512,0.584991455078125,0.3984375,0.8499056509179711,0.080078125,0.584991455078125,0.3984375,0.8499056509179711,0.080078125,0.5541125541125541
tree-unbalanced,128,11,924,0.3691068046536796,0.6171875,0.9307603591884683,0.06872294372294373,0.3691068046536796,0.6171875,0.9307603591884683,0.06872294372294373,1.0
tree-unbalanced,128,12,1,0.984375,0.015625,0.14285714285714285,0.5,0.984375,0.015625,0.14285714285714285,0.5,0.0010706638115631692
tree-unbalanced,128,12,2,0.98046875,0.0234375,0.21428571428571427,0.5,0.98046875,0.0234375,0.21428571428571427,0.5,0.0021413276231263384
tree-unbalanced,128,12,4,0.974609375,0.0234375,0.27223415174708093,0.375,0.974609375,0.0234375,0.27223415174708093,0.375,0.004282655246252677
tree-unbalanced,128,12,8,0.9658203125,0.03125,0.32580558031850954,0.25,0.9658203125,0.03125,0.32580558031850954,0.25,0.008565310492505354
tree-unbalanced,128,12,16,0.94580078125,0.0546875,0.4313210804229725,0.25,0.94580078125,0.0546875,0.4313210804229725,0.25,0.017130620985010708
tree-unbalanced,128,12,32,0.925537109375,0.0703125,0.5038439040740285,0.1875,0.925537109375,0.0703125,0.5038439040740285,0.1875,0.034261241970021415
tree-unbalanced,128,12,64,0.887939453125,0.1015625,0.5882979213669217,0.1484375,0.887939453125,0.1015625,0.5882979213669217,0.1484375,0.06852248394004283
tree-unbalanced,128,12,128,0.82635498046875,0.15625,0.6762718368687026,0.1171875,0.82635498046875,0.15625,0.6762718368687026,0.1171875,0.13704496788008566
tree-unbalanced,128,12,256,0.72332763671875,0.2578125,0.7713716076255387,0.099609375,0.72332763671875,0.2578125,0.7713716076255387,0.099609375,0.2740899357601713
tree-unbalanced,128,12,512,0.5755767822265625,0.40625,0.8577024420675962,0.080078125,0.5755767822265625,0.40625,0.8577024420675962,0.080078125,0.5481798715203426
tree-unbalanced,128,12,934,0.3597012178800856,0.609375,0.9424340962983789,0.06798715203426124,0.3597012178800856,0.609375,0.9424340962983789,0.06798715203426124,1.0
tree-unbalanced,128,13,1,0.984375,0.015625,0.14285714285714285,0.5,0.984375,0.015625,0.14285714285714285,0.5,0.0013227513227513227
tree-unbalanced,128,13,2,0.98046875,0.0234375,0.21428571428571427,0.5,0.98046875,0.0234375,0.21428571428571427,0.5,0.0026455026455026454
tree-unbalanced,128,13,4,0.974609375,0.0234375,0.27223415174708093,0.375,0.974609375,0.0234375,0.27223415174708093,0.375,0.005291005291005291
tree-unbalanced,128,13,8,0.9658203125,0.03125,0.34040800909886415,0.3125,0.9658203125,0.03125,0.34040800909886415,0.3125,0.010582010582010581
tree-unbalanced,128,13,16,0.9541015625,0.0390625,0.4039027346637034,0.21875,0.9541015625,0.0390625,0.4039027346637034,0.21875,0.021164021164021163
tree-unbalanced,128,13,32,0.935546875,0.0546875,0.4762897927783509,0.171875,0.935546875,0.0546875,0.4762897927783509,0.171875,0.042328042328042326
tree-unbalanced,128,13,64,0.8934326171875,0.1015625,0.5816841199396303,0.1484375,0.8934326171875,0.1015625,0.5816841199396303,0.1484375,0.08465608465608465
tree-unbalanced,128,13,128,0.814208984375,0.1796875,0.6855769682751132,0.12890625,0.814208984375,0.1796875,0.6855769682751132,0.12890625,0.1693121693121693
tree-unbalanced,128,13,256,0.702545166015625,0.2890625,0.7814173387541313,0.111328125,0.702545166015625,0.2890625,0.7814173387541313,0.111328125,0.3386243386243386
tree-unbalanced,128,13,512,0.5119781494140625,0.484375,0.8775001337569208,0.0927734375,0.5119781494140625,0.484375,0.8775001337569208,0.0927734375,0.6772486772486772
tree-unbalanced,128,13,756,0.34517609126984117,0.6484375,0.9338732132103699,0.083994708994709,0.34517609126984117,0.6484375,0.9338732132103699,0.083994708994709,1.0
tree-unbalanced,128,14,1,0.984375,0.015625,0.14285714285714285,0.5,0.984375,0.015625,0.14285714285714285,0.5,0.0011918951132300357
tree-unbalanced,128,14,2,0.98046875,0.0234375,0.21428571428571427,0.5,0.98046875,0.0234375,0.21428571428571427,0.5,0.0023837902264600714
tree-unbalanced,128,14,4,0.974609375,0.0234375,0.27223415174708093,0.375,0.974609375,0.0234375,0.27223415174708093,0.375,0.004767580452920143
tree-unbalanced,128,14,8,0.9619140625,0.0390625,0.35388814306606897,0.3125,0.9619140625,0.0390625,0.35388814306606897,0.3125,0.009535160905840286
tree-unbalanced,128,14,16,0.94580078125,0.0546875,0.4295784039695655,0.25,0.94580078125,0.0546875,0.4295784039695655,0.25,0.01907032181168057
tree-unbalanced,128,14,32,0.926513671875,0.0703125,0.5022104221189855,0.1875,0.926513671875,0.0703125,0.5022104221189855,0.1875,0.03814064362336114
tree-unbalanced,128,14,64,0.887939453125,0.1015625,0.5838195399046843,0.140625,0.887939453125,0.1015625,0.5838195399046843,0.140625,0.07628128724672228
tree-unbalanced,128,14,128,0.82257080078125,0.1640625,0.6806991675403239,0.12109375,0.82257080078125,0.1640625,0.6806991675403239,0.12109375,0.15256257449344457
tree-unbalanced,128,14,256,0.724029541015625,0.2578125,0.7712821829792218,0.099609375,0.724029541015625,0.2578125,0.7712821829792218,0.099609375,0.30512514898688914
tree-unbalanced,128,14,512,0.5522918701171875,0.4375,0.8669837954836572,0.0869140625,0.5522918701171875,0.4375,0.8669837954836572,0.0869140625,0.6102502979737783
tree-unbalanced,128,14,839,0.38237485101311086,0.6015625,0.929971180072232,0.07568533969010727,0.38237485101311086,0.6015625,0.929971180072232,0.07568533969010727,1.0
tree-unbalanced,128,15,1,0.984375,0.015625,0.14285714285714285,0.5,0.984375,0.015625,0.14285714285714285,0.5,0.0010504201680672268
tree-unbalanced,128,15,2,0.98046875,0.0234375,0.21428571428571427,0.5,0.98046875,0.0234375,0.21428571428571427,0.5,0.0021008403361344537
tree-unbalanced,128,15,4,0.974609375,0.0234375,0.27223415174708093,0.375,0.974609375,0.0234375,0.27223415174708093,0.375,0.004201680672268907
tree-unbalanced,128,15,8,0.9658203125,0.03125,0.34040800909886415,0.3125,0.9658203125,0.03125,0.34040800909886415,0.3125,0.008403361344537815
tree-unbalanced,128,15,16,0.95068359375,0.046875,0.42138553359626424,0.25,0.95068359375,0.046875,0.42138553359626424,0.25,0.01680672268907563
tree-unbalanced,128,15,32,0.930419921875,0.0625,0.4902892072019918,0.171875,0.930419921875,0.0625,0.4902892072019918,0.171875,0.03361344537815126
tree-unbalanced,128,15,64,0.906005859375,0.0859375,0.5581540255539444,0.1328125,0.906005859375,0.0859375,0.5581540255539444,0.1328125,0.06722689075630252
tree-unbalanced,128,15,128,0.85931396484375,0.1328125,0.6447524789570435,0.109375,0.85931396484375,0.1328125,0.6447524789570435,0.109375,0.13445378151260504
tree-unbalanced,128,15,256,0.76397705078125,0.2265625,0.7423307351455504,0.08984375,0.76397705078125,0.2265625,0.7423307351455504,0.08984375,0.2689075630252101
tree-unbalanced,128,15,512,0.6129608154296875,0.3671875,0.8408105848731786,0.078125,0.6129608154296875,0.3671875,0.8408105848731786,0.078125,0.5378151260504201
tree-unbalanced,128,15,952,0.3902228860294117,0.59375,0.9285139743607824,0.0667016806722689,0.3902228860294117,0.59375,0.9285139743607824,0.0667016806722689,1.0
tree-unbalanced,128,16,1,0.984375,0.015625,0.14285714285714285,0.5,0.984375,0.015625,0.14285714285714285,0.5,0.0011668611435239206
tree-unbalanced,128,16,2,0.98046875,0.0234375,0.21428571428571427,0.5,0.98046875,0.0234375,0.21428571428571427,0.5,0.002333722287047841
tree-unbalanced,128,16,4,0.974609375,0.0234375,0.27223415174708093,0.375,0.974609375,0.0234375,0.27223415174708093,0.375,0.004667444574095682
tree-unbalanced,128,16,8,0.9658203125,0.03125,0.34040800909886415,0.3125,0.9658203125,0.03125,0.34040800909886415,0.3125,0.009334889148191364
tree-unbalanced,128,16,16,0.95263671875,0.0390625,0.38590188671200454,0.1875,0.95263671875,0.0390625,0.38590188671200454,0.1875,0.01866977829638273
tree-unbalanced,128,16,32,0.935791015625,0.0625,0.4694264668215879,0.15625,0.935791015625,0.0625,0.4694264668215879,0.15625,0.03733955659276546
tree-unbalanced,128,16,64,0.8919677734375,0.1015625,0.5806640630873878,0.140625,0.8919677734375,0.1015625,0.5806640630873878,0.140625,0.07467911318553092
tree-unbalanced,128,16,128,0.83331298828125,0.15625,0.6706093934093388,0.1171875,0.83331298828125,0.15625,0.6706093934093388,0.1171875,0.14935822637106183
tree-unbalanced,128,16,256,0.732421875,0.2578125,0.7644754047682544,0.09765625,0.732421875,0.2578125,0.7644754047682544,0.09765625,0.29871645274212366
tree-unbalanced,128,16,512,0.564361572265625,0.421875,0.860163501355704,0.083984375,0.564361572265625,0.421875,0.860163501355704,0.083984375,0.5974329054842473
tree-unbalanced,128,16,857,0.3769964264877479,0.609375,0.9293829171791491,0.07409568261376896,0.3769964264877479,0.609375,0.9293829171791491,0.07409568261376896,1.0
tree-unbalanced,128,17,1,0.984375,0.015625,0.14285714285714285,0.5,0.984375,0.015625,0.14285714285714285,0.5,0.0010449320794148381
tree-unbalanced,128,17,2,0.98046875,0.0234375,0.21428571428571427,0.5,0.98046875,0.0234375,0.21428571428571427,0.5,0.0020898641588296763
tree-unbalanced,128,17,4,0.974609375,0.0234375,0.27223415174708093,0.375,0.974609375,0.0234375,0.27223415174708093,0.375,0.0041797283176593526
tree-unbalanced,128,17,8,0.9658203125,0.03125,0.3427710671925285,0.3125,0.9658203125,0.03125,0.3427710671925285,0.3125,0.008359456635318705
tree-unbalanced,128,17,16,0.95166015625,0.046875,0.4172797990491928,0.25,0.95166015625,0.046875,0.4172797990491928,0.25,0.01671891327063741
tree-unbalanced,128,17,32,0.933349609375,0.0625,0.48323245600131387,0.171875,0.933349609375,0.0625,0.48323245600131387,0.171875,0.03343782654127482
tree-unbalanced,128,17,64,0.8944091796875,0.1015625,0.575277245240472,0.140625,0.8944091796875,0.1015625,0.575277245240472,0.140625,0.06687565308254964
tree-unbalanced,128,17,128,0.84710693359375,0.140625,0.6539078436592544,0.109375,0.84710693359375,0.140625,0.6539078436592544,0.109375,0.13375130616509928
tree-unbalanced,128,17,256,0.7535400390625,0.234375,0.750802919538335,0.09375,0.7535400390625,0.234375,0.750802919538335,0.09375,0.26750261233019856
tree-unbalanced,128,17,512,0.5845947265625,0.40625,0.8485144044328462,0.0791015625,0.5845947265625,0.40625,0.8485144044328462,0.0791015625,0.5350052246603971
tree-unbalanced,128,17,957,0.3797185214211076,0.609375,0.9271517175810554,0.06635318704284221,0.3797185214211076,0.609375,0.9271517175810554,0.06635318704284221,1.0
tree-unbalanced,128,18,1,0.984375,0.015625,0.14285714285714285,0.5,0.984375,0.015625,0.14285714285714285,0.5,0.0011173184357541898
tree-unbalanced,128,18,2,0.98046875,0.0234375,0.21428571428571427,0.5,0.98046875,0.0234375,0.21428571428571427,0.5,0.0022346368715083797
tree-unbalanced,128,18,4,0.974609375,0.0234375,0.27223415174708093,0.375,0.974609375,0.0234375,0.27223415174708093,0.375,0.004469273743016759
tree-unbalanced,128,18,8,0.9658203125,0.03125,0.32580558031850954,0.25,0.9658203125,0.03125,0.32580558031850954,0.25,0.008938547486033519
tree-unbalanced,128,18,16,0.9541015625,0.0390625,0.4039027346637034,0.21875,0.9541015625,0.0390625,0.4039027346637034,0.21875,0.017877094972067038
tree-unbalanced,128,18,32,0.934326171875,0.0625,0.48277120373268223,0.171875,0.934326171875,0.0625,0.48277120373268223,0.171875,0.035754189944134075
tree-unbalanced,128,18,64,0.8961181640625,0.09375,0.578927491725862,0.1484375,0.8961181640625,0.09375,0.578927491725862,0.1484375,0.07150837988826815
tree-unbalanced,128,18,128,0.83367919921875,0.15625,0.6719327379203318,0.1171875,0.83367919921875,0.15625,0.6719327379203318,0.1171875,0.1430167597765363
tree-unbalanced,128,18,256,0.7501220703125,0.234375,0.7567312722766095,0.09375,0.7501220703125,0.234375,0.7567312722766095,0.09375,0.2860335195530726
tree-unbalanced,128,18,512,0.5906829833984375,0.3984375,0.8514384819347842,0.080078125,0.5906829833984375,0.3984375,0.8514384819347842,0.080078125,0.5720670391061452
tree-unbalanced,128,18,895,0.3838512569832402,0.609375,0.9285225517963496,0.07094972067039106,0.3838512569832402,0.609375,0.9285225517963496,0.07094972067039106,1.0
tree-unbalanced,128,19,1,0.984375,0.015625,0.14285714285714285,0.5,0.984375,0.015625,0.14285714285714285,0.5,0.0011185682326621924
tree-unbalanced,128,19,2,0.98046875,0.0234375,0.21428571428571427,0.5,0.98046875,0.0234375,0.21428571428571427,0.5,0.0022371364653243847
tree-unbalanced,128,19,4,0.974609375,0.0234375,0.27223415174708093,0.375,0.974609375,0.0234375,0.27223415174708093,0.375,0.0044742729306487695
tree-unbalanced,128,19,8,0.9658203125,0.03125,0.34040800909886415,0.3125,0.9658203125,0.03125,0.34040800909886415,0.3125,0.008948545861297539
tree-unbalanced,128,19,16,0.95068359375,0.046875,0.42138553359626424,0.25,0.95068359375,0.046875,0.42138553359626424,0.25,0.017897091722595078
tree-unbalanced,128,19,32,0.922607421875,0.0703125,0.5067681095742677,0.1875,0.922607421875,0.0703125,0.5067681095742677,0.1875,0.035794183445190156
tree-unbalanced,128,19,64,0.9005126953125,0.0859375,0.5677441224923115,0.1328125,0.9005126953125,0.0859375,0.5677441224923115,0.1328125,0.07158836689038031
tree-unbalanced,128,19,128,0.84857177734375,0.140625,0.6573790181127768,0.11328125,0.84857177734375,0.140625,0.6573790181127768,0.11328125,0.14317673378076062
tree-unbalanced,128,19,256,0.74359130859375,0.25,0.7575859269132419,0.095703125,0.74359130859375,0.25,0.7575859269132419,0.095703125,0.28635346756152125
tree-unbalanced,128,19,512,0.5732269287109375,0.4140625,0.855984600646031,0.0810546875,0.5732269287109375,0.4140625,0.855984600646031,0.0810546875,0.5727069351230425
tree-unbalanced,128,19,894,0.36949454697986583,0.625,0.9320376887996666,0.07102908277404922,0.36949454697986583,0.625,0.9320376887996666,0.07102908277404922,1.0
tree-unbalanced,128,20,1,0.984375,0.015625,0.14285714285714285,0.5,0.984375,0.015625,0.14285714285714285,0.5,0.0012285012285012285
tree-unbalanced,128,20,2,0.98046875,0.0234375,0.21428571428571427,0.5,0.98046875,0.0234375,0.21428571428571427,0.5,0.002457002457002457
tree-unbalanced,128,20,4,0.974609375,0.0234375,0.27223415174708093,0.375,0.974609375,0.0234375,0.27223415174708093,0.375,0.004914004914004914
tree-unbalanced,128,20,8,0.9658203125,0.03125,0.34040800909886415,0.3125,0.9658203125,0.03125,0.34040800909886415,0.3125,0.009828009828009828
tree-unbalanced,128,20,16,0.9453125,0.0546875,0.4329484374613666,0.25,0.9453125,0.0546875,0.4329484374613666,0.25,0.019656019656019656
tree-unbalanced,128,20,32,0.919921875,0.078125,0.51032531502836,0.1875,0.919921875,0.078125,0.51032531502836,0.1875,0.03931203931203931
tree-unbalanced,128,20,64,0.8775634765625,0.1171875,0.601138072431735,0.1640625,0.8775634765625,0.1171875,0.601138072431735,0.1640625,0.07862407862407862
tree-unbalanced,128,20,128,0.8182373046875,0.171875,0.6832190834405598,0.125,0.8182373046875,0.171875,0.6832190834405598,0.125,0.15724815724815724
tree-unbalanced,128,20,256,0.725311279296875,0.2578125,0.7702255749828575,0.1015625,0.725311279296875,0.2578125,0.7702255749828575,0.1015625,0.3144963144963145
tree-unbalanced,128,20,512,0.5555572509765625,0.4296875,0.8648866985900354,0.0859375,0.5555572509765625,0.4296875,0.8648866985900354,0.0859375,0.628992628992629
tree-unbalanced,128,20,814,0.3657862407862409,0.625,0.9323682029780223,0.07800982800982802,0.3657862407862409,0.625,0.9323682029780223,0.07800982800982802,1.0
tree-unbalanced,128,21,1,0.984375,0.015625,0.14285714285714285,0.5,0.984375,0.015625,0.14285714285714285,0.5,0.0011668611435239206
tree-unbalanced,128,21,2,0.98046875,0.0234375,0.21428571428571427,0.5,0.98046875,0.0234375,0.21428571428571427,0.5,0.002333722287047841
tree-unbalanced,128,21,4,0.974609375,0.0234375,0.27223415174708093,0.375,0.974609375,0.0234375,0.27223415174708093,0.375,0.004667444574095682
tree-unbalanced,128,21,8,0.9658203125,0.03125,0.34040800909886415,0.3125,0.9658203125,0.03125,0.34040800909886415,0.3125,0.009334889148191364
tree-unbalanced,128,21,16,0.94580078125,0.0546875,0.4313210804229725,0.25,0.94580078125,0.0546875,0.4313210804229725,0.25,0.01866977829638273
tree-unbalanced,128,21,32,0.922119140625,0.078125,0.5128466923588129,0.203125,0.922119140625,0.078125,0.5128466923588129,0.203125,0.03733955659276546
tree-unbalanced,128,21,64,0.8795166015625,0.109375,0.5972057357899732,0.15625,0.8795166015625,0.109375,0.5972057357899732,0.15625,0.07467911318553092
tree-unbalanced,128,21,128,0.81756591796875,0.171875,0.6853719995102373,0.125,0.81756591796875,0.171875,0.6853719995102373,0.125,0.14935822637106183
tree-unbalanced,128,21,256,0.7193603515625,0.265625,0.7736398106175383,0.099609375,0.7193603515625,0.265625,0.7736398106175383,0.099609375,0.29871645274212366
tree-unbalanced,128,21,512,0.5583953857421875,0.421875,0.8664746774377224,0.0830078125,0.5583953857421875,0.421875,0.8664746774377224,0.0830078125,0.5974329054842473
tree-unbalanced,128,21,857,0.378072126604434,0.6015625,0.9359071520613945,0.07409568261376896,0.378072126604434,0.6015625,0.9359071520613945,0.07409568261376896,1.0
tree-unbalanced,128,22,1,0.984375,0.015625,0.14285714285714285,0.5,0.984375,0.015625,0.14285714285714285,0.5,0.0012239902080783353
tree-unbalanced,128,22,2,0.98046875,0.0234375,0.21428571428571427,0.5,0.98046875,0.0234375,0.21428571428571427,0.5,0.0024479804161566705
tree-unbalanced,128,22,4,0.974609375,0.0234375,0.27223415174708093,0.375,0.974609375,0.0234375,0.27223415174708093,0.375,0.004895960832313341
